neighborhood,title,price,bedrooms,pid,sourcepage,link,date,sqft,longitude,latitude
mission district,BEAUTIFUL Corner Unit 2 BEDROOM - AWESOME LOCATION,3895.0,2.0,4716871274,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4716871274.html,2014-11-14 15:33,1000.0,-122.421977,37.743978999999996
napa county,"PHENOMENAL, COMPLETELY RENOVATED 3BD SINGLE-LEVEL HOME",2600.0,3.0,4748113629,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4748113629.html,2014-11-14 15:00,,,
napa county,LIGHT & BRIGHT 3BEDROOM SINGLE-LEVEL NAPA HOME,2100.0,3.0,4758195544,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4758195544.html,2014-11-14 14:59,1500.0,-122.28107800000001,38.317076
napa county,STUNNING 3 BEDROOM 2-STORY SHEVLAND RANCH SOUTH NAPA HOME,2300.0,3.0,4758138210,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4758138210.html,2014-11-14 14:59,1800.0,-122.2564,38.4549
santa rosa,OVER 728 SQ. FT.! 1X1 DELUXE UNIT WITH GRANITE & WOOD FLOORING,1829.0,1.0,4761797202,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761797202.html,2014-11-14 14:59,728.0,-122.748828,38.467366
santa rosa,$2500/4BR/2BA/House for Rent,2500.0,4.0,4761811262,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761811262.html,2014-11-14 14:58,,-122.66509599999999,38.47211
santa rosa,1st floor 2 Bed/2 Bath. Bennett Valley. W/D. PET FRIENDLY.,1815.0,2.0,4761748675,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761748675.html,2014-11-14 14:55,1000.0,-122.66377,38.426782
tiburon / belvedere,Only One at This Price - Renovated Apartment in The Heart of Marin,4000.0,2.0,4761703023,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761703023.html,2014-11-14 14:50,1075.0,-122.499192,37.895069
santa rosa,3 Bed/2 Bath Apt in Beautiful Bennett Valley,2015.0,3.0,4717631426,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4717631426.html,2014-11-14 14:50,1150.0,-122.66381299999999,38.427
richmond / point / annex,Casa de 2 cuartos en la calle S.16* cerca al Bart ! ,1700.0,2.0,4755362766,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4755362766.html,2014-11-14 16:05,,-122.353599,37.924481
richmond / point / annex,Duplex de 1 recamara en Richmond cerca a Chesley,900.0,1.0,4755345302,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4755345302.html,2014-11-14 16:05,,-122.365959,37.955636
richmond / point / annex,Casa de 2 recamaras 1 ba�o en calle 15 cerca al Bart de Richmond,1700.0,2.0,4755356497,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4755356497.html,2014-11-14 16:05,,-122.354801,37.949612
pittsburg / antioch,Showing Tonight 8:30pm* 3 Bed 1.5 Bath Home in Pittsburg,1700.0,3.0,4758569074,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4758569074.html,2014-11-14 16:05,,-121.874728,38.014761
dublin / pleasanton / livermore,Move In Ready - 3br 2ba Natural Landscaping,1490.0,3.0,4761773599,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761773599.html,2014-11-14 16:05,1917.0,,
vallejo / benicia,Casa de 3 recamaras en Vallejo cerca a la Escuela ,1700.0,3.0,4755401123,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4755401123.html,2014-11-14 16:05,,-122.221682,38.102492
vallejo / benicia,Beautiful 3 Bed 2 Bath Home In Vallejo (Hablo Espa�ol),1700.0,3.0,4758645868,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4758645868.html,2014-11-14 16:04,,-122.247813,38.150605999999996
san jose north,Gorgeous 4bd/2ba Single Family House in North San Jose Berryessa area.,2800.0,4.0,4761872615,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761872615.html,2014-11-14 15:50,1536.0,,
san jose south,One Bedroom Special!!! Don't Miss Out,1905.0,1.0,4761823335,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761823335.html,2014-11-14 15:49,746.0,-121.849,37.2685
gilroy,2 bed room/1 bath next to shopping center,1800.0,2.0,4757549554,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4757549554.html,2014-11-14 15:49,800.0,-121.562,37.005195
san jose north,Beautiful 4 Bedroom Home,3100.0,4.0,4761808837,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761808837.html,2014-11-14 15:49,1778.0,-121.870566,37.416839
san jose west,Furnished 3 BR Townhouse 01/01/15,3600.0,3.0,4751412545,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4751412545.html,2014-11-14 15:47,1310.0,-121.91858799999999,37.304513
mountain view,Escape The Hustle and Bustle to This Quiet One Bedroom Location,1957.0,1.0,4761868332,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761868332.html,2014-11-14 15:46,550.0,-122.07475600000001,37.402029
san jose north,2 Bedroom 2 Bath Condo with Balcony,2100.0,2.0,4761813281,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761813281.html,2014-11-14 15:44,,-121.85112099999999,37.374340999999994
sunnyvale,LARGE 2BR/1 BATH Apartment/Home w/Private Covered Carport ,2175.0,2.0,4739523668,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4739523668.html,2014-11-14 15:44,1005.0,-122.00653899999999,37.354397
palo alto,Absolutely Amazing Views In This Community! Spacious Two Bedroom,5385.0,2.0,4761777186,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761777186.html,2014-11-14 15:04,945.0,-122.156875,37.446638
millbrae,Lovely Spanish Style 2BR 1 BA Home in Great Neighborhood,4100.0,2.0,4729901083,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4729901083.html,2014-11-14 15:03,1600.0,-122.39343999999998,37.600906
millbrae,Lovely Spanish Style 2BR 1 BA Home,3400.0,2.0,4749283109,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4749283109.html,2014-11-14 15:03,,-122.397856,37.594495
Mountain View 94040,Move-In Today! Starting At $2400 in Mountain View,2400.0,,4755255650,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4755255650.html,2014-11-14 15:03,,,
mountain view,"Beautiful 2BR/2BA Apartment in Mountain View, Yours Today!",3500.0,2.0,4761816096,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761816096.html,2014-11-14 15:01,965.0,,
mountain view,"Great location just blocks to downtown! Small building, nicely updated",1950.0,1.0,4761800238,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761800238.html,2014-11-14 15:00,,-122.090193,37.389109000000005
belmont,"Available November! Pet friendly! Nicely updated, in great location",2000.0,1.0,4761775216,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761775216.html,2014-11-14 15:00,,-122.28156399999999,37.523755
redwood city,"Remodeled 3 bedroom, 1.5 bathroom west-side Redwood City apartment",2500.0,3.0,4761813327,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761813327.html,2014-11-14 15:00,,-122.225932,37.459602000000004
foster city,We know how home should feel,2463.0,1.0,4761793261,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761793261.html,2014-11-14 14:59,730.0,-122.271468,37.535658000000005
castro / upper market,Amazing Location/Hardwood Floors/Pet Friendly/Available NOW!,3395.0,1.0,4756748849,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4756748849.html,2014-11-14 15:32,,-122.42893600000001,37.767364
glen park,Beautifully Remodeled 2 Bedroom Apt. ,2850.0,2.0,4761858822,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761858822.html,2014-11-14 15:31,800.0,-122.440063,37.730731
bernal heights,Open Sat 1-1:30 Open Floor Plan Updated LARGE One bedroom plus!,3100.0,1.0,4761814236,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761814236.html,2014-11-14 15:30,,-122.410655,37.747389
inner richmond,Free private bed room+bath room for Full Time Student ,,,4761855706,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761855706.html,2014-11-14 15:29,,-122.49240900000001,37.786521
cole valley / ashbury hts,"lovely, light filled Edwardian Apartment",3100.0,1.0,4761854308,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761854308.html,2014-11-14 15:28,1000.0,-122.44977,37.764866
marina / cow hollow,Great Marina Building,3250.0,1.0,4761838985,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761838985.html,2014-11-14 15:25,875.0,-122.44498899999999,37.802104
san rafael,"CENTRAL SAN RAFAEL! WALK TO Whole Foods,Trader Joe's & DOWNTOWN!",3950.0,4.0,4744917060,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4744917060.html,2014-11-14 14:48,1500.0,-122.51483200000001,37.974143
napa county,3 bdrm American Canyon Home Close to High School! ,2000.0,,4761792228,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761792228.html,2014-11-14 14:46,,-122.2553,38.1668
santa rosa,LOVE WHERE YOU LIVE!,1705.0,2.0,4761779674,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761779674.html,2014-11-14 14:43,,-122.657354,38.463032
santa rosa,1299+ Free WiFi Half Block from Safeway School Hardwood Floors h,1299.0,1.0,4753441329,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4753441329.html,2014-11-14 14:43,600.0,-122.752177,38.449606
santa rosa,Free WiFi Granite Tops 1/2 Block from Safeway School Hardwood Floors h,1599.0,2.0,4744737114,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4744737114.html,2014-11-14 14:43,900.0,-122.752177,38.449606
napa county,Renovated and spacious 4 bdrm 2 bath downtown Napa home,3000.0,4.0,4758535846,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4758535846.html,2014-11-14 14:39,,-122.2841,38.2904
napa county,Spacious 2 bdrm 2 1/2 bath home with bonus room!,2100.0,2.0,4758532033,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4758532033.html,2014-11-14 14:39,,,
santa rosa,Executive fully furnished estate home on six acres,4750.0,4.0,4757565101,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4757565101.html,2014-11-14 14:39,3000.0,-122.6878,38.4534
vallejo / benicia,Duplex de 2 recamaras con Garage en Vallejo,1200.0,2.0,4758760975,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4758760975.html,2014-11-14 16:04,,-122.24779099999999,38.11116
vallejo / benicia,"Ready Now! 2 Bed 1 Bath Duplex on Warren St, Vallejo",1300.0,2.0,4758752396,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4758752396.html,2014-11-14 16:04,,-122.214854,38.088381
oakland downtown,Charming and Clean 2 Bedrooms 1 Bathroom ,1100.0,,4761903130,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761903130.html,2014-11-14 16:04,,-122.2166,37.7806
vallejo / benicia,Amplio duplex de 2 recamaras en Vallejo ,1300.0,2.0,4758757331,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4758757331.html,2014-11-14 16:04,,-122.214897,38.088483000000004
oakland north / temescal,"Hardwood Floors, Dishwasher, Large Patio, ",1645.0,1.0,4761901549,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761901549.html,2014-11-14 16:03,,-122.264807,37.825362
oakland lake merritt / grand,Rare opportunity to live on the Lake. Modern & updated.,5375.0,2.0,4754874218,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4754874218.html,2014-11-14 16:02,1600.0,-122.252771,37.804229
walnut creek, Spectacular One Bedroom!!!! $500.00 off first month rent,1502.0,1.0,4761830369,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761830369.html,2014-11-14 16:00,640.0,-122.0549,37.9053
emeryville,"3 bedroom craftsman, remodeled, big yard",3400.0,3.0,4761896424,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761896424.html,2014-11-14 15:59,1141.0,-122.2804,37.8365
sunnyvale,"Sparkling Pool, spacious 3 bed, 2 bath apartment. Nicely updated",2695.0,2.0,4761835820,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761835820.html,2014-11-14 15:43,,-122.055793,37.380765000000004
san jose west,Very Nice 2-Story 2br/1.5ba Townhouse - No one Above or Below You!,1995.0,2.0,4761873255,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761873255.html,2014-11-14 15:41,1100.0,-121.92150600000001,37.317513
sunnyvale,"Ground Floor - A/C, Pool - Wood Floor - Bonus Offer",2395.0,2.0,4761872566,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761872566.html,2014-11-14 15:41,880.0,-122.032045,37.353836
santa clara,"1 bedroom, with dishwasher, sparkling pool and more! Available Now!",1595.0,1.0,4761853529,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761853529.html,2014-11-14 15:40,,-121.95466499999999,37.340413
san jose downtown,This Studio Apartment Has Laundry Appliances & Granite Countertops!,2200.0,,4761863978,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761863978.html,2014-11-14 15:40,599.0,-121.91644199999999,37.323707
mountain view,"2 Bedroom 1 Bath Available, REMODELED",2899.0,2.0,4721087439,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4721087439.html,2014-11-14 15:38,915.0,,
willow glen / cambrian,Holiday Special! Don't miss Out!,2450.0,3.0,4761851665,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761851665.html,2014-11-14 15:38,1200.0,-121.91084199999999,37.29565
san jose downtown,Apartment for rent near San Jose downtown,850.0,,4761867549,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761867549.html,2014-11-14 15:37,,,
mountain view,1BR/1BA Apartment with a Complete Kitchen Appliance Package,2445.0,1.0,4761758280,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761758280.html,2014-11-14 14:58,705.0,,
daly city,"AMSI - Large 3-Level 4Bd/3Ba House, Beautifully Updated Great Location",4100.0,4.0,4742913392,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4742913392.html,2014-11-14 14:57,3100.0,-122.478,37.6787
daly city,Fully Furnished 1 Bedroom Commuter Apartment,1500.0,1.0,4761802592,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761802592.html,2014-11-14 14:52,600.0,-122.468655,37.656645000000005
san mateo,This Is A Must See Apartment,3425.0,2.0,4761693087,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761693087.html,2014-11-14 14:52,1170.0,-122.325998,37.560763
SOMA / south beach,"2 Bed, 2 Bath - 12th FL Condo @ SOMA GRAND - Furnished",5300.0,2.0,4758264205,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4758264205.html,2014-11-14 15:22,1250.0,-122.419825,37.766674
mission district,Newly Updated 1 BR + Den/Private Balcony/In-unit washer dyer/Avail NOW,3495.0,1.0,4751211791,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4751211791.html,2014-11-14 15:20,,-122.42903100000001,37.758835
pacific heights,"Elegant 3 bedroom, 1 block from Lafayette Park",7650.0,3.0,4736208297,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4736208297.html,2014-11-14 15:18,,-122.42726,37.789743
alamo square / nopa,Elegant Deluxe remodeled Victorian OPEN weekend,3295.0,1.0,4761836839,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761836839.html,2014-11-14 15:15,,-122.43978100000001,37.773782000000004
SOMA / south beach,Tri-Level loft with Private Deck - Amazing Views!,550.0,2.0,4761823285,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761823285.html,2014-11-14 15:15,1505.0,-122.39293700000002,37.786068
SF,*** 2 BEDROOM 2 BATH APARTMENT,,,4761831125,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761831125.html,2014-11-14 15:11,,,
USF / panhandle,Jr one bedr full sep granite kitch bath hall,1699.0,1.0,4761812320,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761812320.html,2014-11-14 15:11,400.0,,
glen park,"UpperFlat in SafeNeighborhd w IncredibleView nr BART, MUNI, GoogleStop",3100.0,2.0,4761829891,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761829891.html,2014-11-14 15:11,1000.0,-122.43974299999999,37.731584000000005
cole valley / ashbury hts,Showing this Sunday: 2BD/2BA with parking,4295.0,2.0,4761760056,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761760056.html,2014-11-14 15:10,,-122.44573799999999,37.763048
santa rosa,2 bd/2ba Avail. Early December *Fireplace * Washer/Dryer *,1815.0,2.0,4743255274,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4743255274.html,2014-11-14 14:38,,-122.65778300000001,38.464006
santa rosa,Large One Bedroom Apartments Near Coddingtown Mall,1190.0,1.0,4761728767,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761728767.html,2014-11-14 14:36,620.0,,
napa county,UPDATED NAPA TOWNHOUSE 3BD/1.5 BA FP YARD WITH PARK NEXT DOOR,2100.0,3.0,4761763254,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761763254.html,2014-11-14 14:33,,-122.32900900000001,38.327215
rohnert pk / cotati,Spacious 4 bedroom home in Rohnert Park's G section! - See more at: ht,1950.0,4.0,4761769139,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761769139.html,2014-11-14 14:31,1610.0,-122.70513999999999,38.361984
kentfield / ross,"Close To Everything, But Nothing Even Comes Close..",1585.0,1.0,4761749646,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761749646.html,2014-11-14 14:30,600.0,-122.538859,38.011446
napa county,Fairgrounds Mobile Estates has beautiful rentals for you!,1695.0,,4737398587,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4737398587.html,2014-11-14 14:30,,,
santa rosa,CALLING ALL DOGS! NO WEIGHT LIMIT/FEW RESTRICTED BREEDS,1815.0,2.0,4728165388,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4728165388.html,2014-11-14 14:29,1000.0,-122.66391999999999,38.426967
petaluma,Two Story Townhouse(1400 sq.ft.),2100.0,3.0,4761760879,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761760879.html,2014-11-14 14:26,1400.0,-122.60203,38.24991
novato,"Beautiful Stonetree Home, Fantastic Kitchen, Views!",5700.0,5.0,4758445719,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4758445719.html,2014-11-14 14:25,4910.0,-122.50648500000001,38.101704999999995
hayward / castro valley,Large 1BR/1BA Apartment with Washer and Dryer,1891.0,1.0,4761885853,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761885853.html,2014-11-14 15:59,873.0,-122.09503400000001,37.660467
oakland lake merritt / grand,1-bedroom+Large closet in 8 units,1225.0,1.0,4761895647,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761895647.html,2014-11-14 15:58,550.0,-122.24146100000002,37.796695
fairfield / vacaville,Love The Outdoors? Spectacular Trails Nearby! Fitness Center & Spa!,1198.0,1.0,4761876017,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761876017.html,2014-11-14 15:57,740.0,-122.03402,38.279305
danville / san ramon,1x1 Available today! Special price!!!!,1778.0,1.0,4761890516,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761890516.html,2014-11-14 15:55,848.0,-121.9155,37.7636
danville / san ramon,1x1 Available soon! ,1808.0,1.0,4761890352,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761890352.html,2014-11-14 15:54,707.0,,
berkeley,"3 bdrm craftsman, remodeled, big yard ",3400.0,3.0,4761888294,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761888294.html,2014-11-14 15:53,1141.0,-122.2804,37.8365
Hayward,"Move-In Ready, One Bedroom Apartment at Oak Hills For Rent",1655.0,1.0,4761812888,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761812888.html,2014-11-14 15:51,800.0,-122.03667800000001,37.630668
san jose north,Family Home in Great Location,3100.0,4.0,4761815837,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761815837.html,2014-11-14 15:36,,-121.88,37.3864
cupertino,"1X1 READY NOW!! FULL SIZE W/D,AC/HEAT,HEATED POOL, PETS OK!",2390.0,1.0,4761838834,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761838834.html,2014-11-14 15:36,753.0,-122.00607,37.332142
san jose south,Spacious 2 Bedroom 2 Bath Available Now!!!!,2194.0,2.0,4761826435,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761826435.html,2014-11-14 15:35,900.0,-121.83011699999999,37.257219
santa clara,Looking for a 2 or 3 bedroom? ,3150.0,2.0,4761840177,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761840177.html,2014-11-14 15:35,1008.0,,
mountain view,Very unique cottage two bedroom,2411.0,2.0,4761847726,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761847726.html,2014-11-14 15:34,748.0,-122.06111499999999,37.376518
campbell,- SPECIALS THIS WEEKEND ONLY $250 DEPOSIT OAC~MOVE IN IMMEDIATE $1929~,1929.0,1.0,4761807028,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761807028.html,2014-11-14 15:32,660.0,-121.935667,37.282675
sunnyvale,Ground Floor Unit- all new laminate style flooring!,1950.0,1.0,4738854338,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4738854338.html,2014-11-14 15:30,700.0,-122.03007099999999,37.338853
sunnyvale,Newly Remodeled Apartment Homes!,1845.0,,4725349514,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4725349514.html,2014-11-14 15:29,,-122.028871,37.381040000000006
belmont,"Downstairs, 1x1 apartment. Available NOW! Prices range $1995-$2095",1995.0,1.0,4761799414,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761799414.html,2014-11-14 14:50,,-122.2927,37.5174
redwood city,"2B Beautiful Community Near Facebook! $1,000 Off Rent-Call for details",3595.0,2.0,4761772937,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761772937.html,2014-11-14 14:49,1090.0,-122.228476,37.480737
belmont,Urban Chic in Beautiful Belmont Hills,1875.0,1.0,4761797459,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761797459.html,2014-11-14 14:49,740.0,-122.302479,37.509937
palo alto,Historic Professorville downtown Craftsman home,4965.0,2.0,4761794523,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761794523.html,2014-11-14 14:47,800.0,-122.15533,37.441675
foster city,LIVE THE LIFE OF LUXURY ON THE WATER!,3003.0,2.0,4761770055,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761770055.html,2014-11-14 14:46,,-122.26976,37.556615
mountain view,Nestled on a Tree Lined Street,2700.0,2.0,4761777266,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761777266.html,2014-11-14 14:45,1200.0,-122.06267199999999,37.37984
redwood city,LIVE IN HORSE COUNTRY,7250.0,5.0,4725649101,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4725649101.html,2014-11-14 14:43,3800.0,,
redwood city,EXECUTIVE COMTEMPORY HOME IN EMERALD HILLS,6950.0,5.0,4748193460,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4748193460.html,2014-11-14 14:43,3800.0,,
potrero hill,"One of a kind, 1 bedroom 1.5 bath 2-story loft",3495.0,1.0,4761818083,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761818083.html,2014-11-14 15:10,,-122.3971,37.7621
inner sunset / UCSF,Must See Top Floor Studio Apartment by Golden Gate Park,2095.0,,4761827373,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761827373.html,2014-11-14 15:09,,-122.469654,37.765783
russian hill,Exquisite Furnished Apartment in Russian Hill ,4300.0,1.0,4761819160,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761819160.html,2014-11-14 15:08,,-122.4186,37.7917
twin peaks / diamond hts,Remodeled 2-level condo with views from on top of San Francisco,3995.0,2.0,4761817096,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761817096.html,2014-11-14 15:08,1146.0,-122.44421899999999,37.755584000000006
SOMA / south beach,Stunning 1 Bedroom in the Heart of SF! Make 1190 Mission Home Today!,3074.0,1.0,4761693953,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761693953.html,2014-11-14 15:07,,-122.41303400000001,37.777555
noe valley,Open Sat 12-12:45 - Three Bdrm Flat - VIEWS - Top Floor,4850.0,3.0,4761812089,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761812089.html,2014-11-14 15:07,1200.0,-122.426448,37.753904
