neighborhood,title,price,bedrooms,pid,sourcepage,link,date,sqft,longitude,latitude
richmond / seacliff,Spectacular Single Family Home-Rentals In SF,6995.0,4.0,4756921805,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4756921805.html,2014-11-14 13:41,,-122.489898,37.7772
castro / upper market,"Sunny Furnished Studio, Eat-in Kitchen,Walk-in Closet, Deck View, Utl",2395.0,,4752082957,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4752082957.html,2014-11-14 13:41,420.0,-122.43685500000001,37.769663
bernal heights,TOP FLOOR BERNAL CHARMER! 1 BED 1 BATH FLAT *by AMSI,2845.0,,4719756493,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4719756493.html,2014-11-14 13:40,,-122.413532,37.746766
russian hill,FURNISHED SHORT TERM OK! VIEW CONDO DAWN CUSULOS *by AMSI,11999.0,3.0,4748379308,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4748379308.html,2014-11-14 13:40,,-122.41758700000001,37.800340999999996
SOMA / south beach,WEEKEND SPECIAL! The Fully Furnished Apartment You've Been Looking For,2599.0,1.0,4761602992,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761602992.html,2014-11-14 13:38,,-122.413003,37.77758
lower haight,"Victorian Flat with Garden/Patio - CHILDREN, DOGS WELCOME!",3995.0,2.0,4761651342,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761651342.html,2014-11-14 13:38,,-122.439089,37.772921999999994
walnut creek,Fantastic 3BR Water View Home on Benicia's Westside,3000.0,3.0,4751233365,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4751233365.html,2014-11-14 14:51,2053.0,-122.179685,38.065409
Concord,THIS IS A LARGE HOME FOR THE PRICE IN A GREAT AREA,1435.0,4.0,4761677822,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761677822.html,2014-11-14 14:50,,,
fairfield / vacaville,AWARD WINNING COMMUNITY NESTLED IN THE BEAUTIFUL SOLANO FOOTHILLS,1298.0,1.0,4761765732,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761765732.html,2014-11-14 14:50,,-122.052869,38.277381
fremont / union city / newark,Union City 'Mission Village' condo,1600.0,2.0,4761796842,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761796842.html,2014-11-14 14:49,710.0,-122.004504,37.593806
dublin / pleasanton / livermore,Brand New Luxury Townhouse Next to Dublin BART station,3300.0,4.0,4746187188,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4746187188.html,2014-11-14 14:48,1848.0,-121.897173,37.704501
oakland lake merritt / grand,"Manager's unit avail, Pvt balcony, Dishwasher, Hardwood, Near BART",1750.0,1.0,4761780958,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761780958.html,2014-11-14 14:48,600.0,-122.265102,37.803453999999995
walnut creek,"Diablo View - Beautifully Upgraded Two Bed, One Bath!",1595.0,2.0,4761768935,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761768935.html,2014-11-14 14:48,650.0,-122.074625,37.894709999999996
fairfield / vacaville,Move-In Ready - Awesome 3/2,1390.0,3.0,4761606522,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761606522.html,2014-11-14 14:47,1773.0,,
cupertino,RENT THIS 1BR/1BA APT W/ DUAL PANE WINDOWS TODAY!,2095.0,1.0,4761687983,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761687983.html,2014-11-14 14:39,600.0,-122.046971,37.324342
morgan hill,Available Now! Great Home in Desirable Neighborhood!,3000.0,4.0,4761721299,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761721299.html,2014-11-14 14:38,1887.0,-121.66216899999999,37.120651
santa clara,"Beautiful, Newly Remodeled 1 Bedroom Duplex Available Now!",2000.0,1.0,4755153927,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4755153927.html,2014-11-14 14:36,,,
sunnyvale,LUSH LANDSCAPING & RESORT POOLS IN PRIME LOCATION,2389.0,2.0,4761774746,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761774746.html,2014-11-14 14:34,,-122.050428,37.359338
san jose south,"Newly Remodeled 2 Bedroom, 1 Bath Apartment Available Now!",2000.0,2.0,4761729139,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761729139.html,2014-11-14 14:34,900.0,,
san jose downtown,"2 1BR Apts for lease, 460 N 1st St SJ Open House Saturday 11/15 12-2pm",1450.0,1.0,4761773236,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761773236.html,2014-11-14 14:33,525.0,-121.89605700000001,37.34384
daly city," INLAW- 1 Bedroom,1 Dining/kitchen Room,1 Bath ",1400.0,1.0,4750938015,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4750938015.html,2014-11-14 14:06,,-122.486484,37.676233
coastside/pescadero,3 bed 2 bath El Granada rental,3500.0,3.0,4761699332,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761699332.html,2014-11-14 14:02,1600.0,,
palo alto,"Trendy, charming completely remodeled apt in old Palo Alto with yard",3495.0,2.0,4761695042,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761695042.html,2014-11-14 13:58,752.0,-122.14850700000001,37.433873999999996
south san francisco,EXPANSIVE BALCONIES OVERLOOKING GORGEOUS GARDENS & RESORT POOL,2566.0,2.0,4761714494,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761714494.html,2014-11-14 13:56,860.0,-122.436173,37.65313
san mateo,Studio near Downtown San Mateo,2000.0,,4757582384,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4757582384.html,2014-11-14 13:53,700.0,-122.329297,37.561607
mountain view,Remarkable spacious 2x2 Available Now!,2783.0,2.0,4761708342,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761708342.html,2014-11-14 13:53,1060.0,-122.101303,37.396907
san bruno,A Retreat You Can Call Home! Great Community! Great Location!,3237.0,,4761693753,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761693753.html,2014-11-14 13:51,1079.0,-122.429,37.6247
daly city,San Francisco & Daly City Border,2450.0,3.0,4761676700,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761676700.html,2014-11-14 13:48,1050.0,-122.448753,37.707667
larkspur,** CHARMING REMODELED 2BD/2BA NEAR HISTORIC DOWNTOWN **,3050.0,2.0,4761482690,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761482690.html,2014-11-14 11:58,1000.0,,
healdsburg / windsor,Lovely Single Story Home,2775.0,,4761445071,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761445071.html,2014-11-14 11:55,,-122.82236599999999,38.552051
san anselmo,Tree house in San Anselmo ,3200.0,2.0,4748176230,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4748176230.html,2014-11-14 11:55,1250.0,-122.580906,37.980501000000004
napa county,Some Utilities Included! 1B/1B Townhome Available For Rent! ,1275.0,1.0,4761494488,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761494488.html,2014-11-14 11:55,690.0,-122.30246499999998,38.314858
lake county,Lakeport Solar Home for Rent,1200.0,3.0,4761502331,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761502331.html,2014-11-14 11:53,1640.0,,
napa county,2ba Luxury Apartment - Finest Location in Napa,1795.0,2.0,4761485128,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761485128.html,2014-11-14 11:51,942.0,-122.30186499999999,38.304402
petaluma,Don't wait! These spacious apartment homes are going fast!,2606.0,2.0,4761462138,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761462138.html,2014-11-14 11:40,1263.0,-122.637496,38.233515999999995
napa county,Napa*Huge*5 Bed*loft*$3495 a month,3495.0,5.0,4758223362,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4758223362.html,2014-11-14 11:34,3500.0,-122.26968400000001,38.290821
marina / cow hollow,"Large, Center of Marina, Quiet",3150.0,1.0,4761681015,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761681015.html,2014-11-14 13:36,900.0,-122.439945,37.803274
potrero hill,Top Floor Light Filled Condo in Dogpatch,3700.0,1.0,4752936162,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4752936162.html,2014-11-14 13:35,768.0,-122.38906899999999,37.763421
USF / panhandle,"Victorian flat, great neighbors. PETS WELCOME! avail 12/1/14",3200.0,1.0,4757430328,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4757430328.html,2014-11-14 13:34,,,
glen park,The Heart of Glen Park/Fully Furnished,5800.0,3.0,4761675696,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761675696.html,2014-11-14 13:33,,,
lower nob hill,Charming Studio,2150.0,,4761642985,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761642985.html,2014-11-14 13:31,,-122.41922199999999,37.791703999999996
hayes valley,LIKE NEW 1 bedroom w/ parking -SF apartment ,2995.0,1.0,4717293537,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4717293537.html,2014-11-14 13:27,,-122.434578,37.773491
inner richmond,"GORGEOUS, MUST SEE BEAUTIFUL 1 BED/1 BATH NEAR USF!!!",2850.0,1.0,4761662882,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761662882.html,2014-11-14 13:25,,-122.457733,37.77543
fremont / union city / newark,"LUSH GARDENS, POOL, SAUNA, FITNESS CENTER AND BRIGHT TWO BEDROOM",2249.0,2.0,4761779403,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761779403.html,2014-11-14 14:45,886.0,-122.04286,37.576801
Livermore,THIS IS A LARGE HOME FOR THE PRICE IN A GREAT AREA,2115.0,4.0,4761680564,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761680564.html,2014-11-14 14:45,,,
oakland lake merritt / grand,"BEAUTIFUL LANDMARK 1920'S BLDG, HARDWOODS, SUNNY, WALK TO THE LAKE!",1350.0,,4740603448,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4740603448.html,2014-11-14 14:45,,-122.245121,37.800835
berkeley north / hills,Beautiful and Spacious Kensington House,2195.0,1.0,4761772037,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761772037.html,2014-11-14 14:45,918.0,-122.287273,37.899104
oakland hills / mills,"OAKLAND HILLS, CONDO STYLE DUPLEX, BALCONY, WALK TO MILLS COLLEGE!",1995.0,3.0,4751211631,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4751211631.html,2014-11-14 14:44,,-122.17893600000001,37.779046
brentwood / oakley,3br 2ba sfr Available Now!,1510.0,3.0,4761642047,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761642047.html,2014-11-14 14:44,1764.0,,
fremont / union city / newark,Our Most Popular Floor Plan Coming Soon!,2102.0,2.0,4761760512,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761760512.html,2014-11-14 14:43,800.0,-122.02085500000001,37.590447999999995
campbell,"Newly Renovated Two Bedroom With Walk-in Closet, ",2450.0,2.0,4761755736,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761755736.html,2014-11-14 14:32,1000.0,-121.946201,37.260289
santa clara,"$99 Deposits, No App Fees & Petes Coffee when you tour at Timberleaf!",2538.0,2.0,4761769238,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761769238.html,2014-11-14 14:31,1000.0,-121.94053000000001,37.337745
gilroy,3 Bed 2 Bathroom House for rent ,2250.0,3.0,4719389011,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4719389011.html,2014-11-14 14:28,1486.0,-121.57036200000002,37.01782
gilroy,4 Bed 2.5 Bath 1926 sqft. Home in Gilroy for Rent,2800.0,4.0,4750851536,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4750851536.html,2014-11-14 14:28,1926.0,-121.5773,37.0139
sunnyvale,Nestled In A Great Neighborhood! Don't Miss this Two Bedroom,3010.0,2.0,4761762832,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761762832.html,2014-11-14 14:27,915.0,-122.0177,37.3886
los gatos,Downtown Los Gatos Single Family Charmer!,6000.0,3.0,4761743154,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761743154.html,2014-11-14 14:26,1593.0,-121.97886799999999,37.233244
sunnyvale,This One Bedroom Home Will Inspire You!,2085.0,1.0,4761664373,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761664373.html,2014-11-14 14:25,700.0,,
foster city,$2000 Off - Relax In Your New Home On The Waterfront!,3167.0,2.0,4761696490,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761696490.html,2014-11-14 13:46,1050.0,-122.2684,37.565287
