neighborhood,title,price,bedrooms,pid,sourcepage,link,date,sqft,longitude,latitude
THIS WEEKEND ONLY,BIGGEST STUDIO WITH THE BIGGEST BALCONY IN DUPONT CIRCLE!$1500 SAVINGS,1970.0,,4761805222,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761805222.html,2014-11-14 17:54,583.0,-77.04489000000001,38.907244
Near Pentagon,"Available Now, Two Blks to Shirlington Vill, Game Room",2253.0,2.0,4761767881,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761767881.html,2014-11-14 17:54,1176.0,-77.081941,38.848007
Alexandria / Arlington Ridge,Huge 1 BR at New Special Low Price! Washer / Dryer in Apt!,1217.0,1.0,4761779161,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761779161.html,2014-11-14 18:10,661.0,-77.069218,38.84304
,Desirable Penderbrook 1BR Condo,1200.0,1.0,4761780607,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761780607.html,2014-11-14 18:10,600.0,-77.3885,38.8776
Old Town,Exciting New Specials and No Parking Fees Until 2015!,1760.0,1.0,4761769024,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761769024.html,2014-11-14 18:10,695.0,-77.059763,38.803115000000005
"Fairfax, VA",Newly Renovated Stunning Apartment Homes! Excellent Location!,1598.0,2.0,4761784612,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761784612.html,2014-11-14 18:10,1004.0,-77.3885,38.8776
"Chinatown, Gallery Place","Incredible 2 BR!!! Just $2,995!!!",2995.0,2.0,4761773148,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4761773148.html,2014-11-14 18:09,1194.0,-77.017191,38.900525
Foggy Bottom,Super Pretty Foggy Bottom Studio,1500.0,,4761809941,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4761809941.html,2014-11-14 18:09,525.0,,
East Capitol Street Washington DC,Brooks Apartments ** $925 TWO BEDROOM $925 ** Benning Road Metro,925.0,2.0,4761797716,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4761797716.html,2014-11-14 18:09,,,
,*******FOR RENT NOW -- 3br 2.5 Ba-2 Car Garage - Beautiful Townhouse,2350.0,3.0,4761815829,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761815829.html,2014-11-14 18:09,2000.0,-76.8925,38.8897
"Chinatown, NoMa",Perfect 2 Bedroom Unit!,3000.0,2.0,4725377413,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4725377413.html,2014-11-14 18:30,,,
"Oakton, VA",Entirely Renovated Home in Tysons Area by Vienna Metro - Great Schools,2600.0,4.0,4717627678,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/nva/apa/4717627678.html,2014-11-14 18:30,2400.0,,
Columbia Heights,1+den available now!,2200.0,2.0,4725948663,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4725948663.html,2014-11-14 18:30,,,
Arlington,1 bedroom - Utilities Included,1575.0,1.0,4761812447,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/nva/apa/4761812447.html,2014-11-14 18:30,,-77.0592,38.8565
"Red Line, NoMa",HUGE 2BD/2BA! Heart of NoMa!,2500.0,2.0,4734430719,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734430719.html,2014-11-14 18:30,,,
Potomac Falls,Great Value. Look no further!,1704.0,3.0,4761811350,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761811350.html,2014-11-14 18:51,1342.0,-77.420275,39.045502
Penn Qtr,Studio Luxury Building 601 Pennsylvania,1895.0,,4761855377,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761855377.html,2014-11-14 18:50,,-77.022228,38.894022
Rosslyn,Beautiful 1BR w/walk-in closets and balcony at Rosslyn Metro,1170.0,,4746386734,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4746386734.html,2014-11-14 18:50,,-77.069499,38.896694000000004
Ashburn ,▉ No Money Down Mortgages in Loudoun County!! ▉,,,4753302931,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4753302931.html,2014-11-14 18:49,,-77.4805,39.0373
Springfield , █ Easy 1 level living near Ft. Belvoir! █,2150.0,5.0,4733918658,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4733918658.html,2014-11-14 18:49,,-77.221838,38.74062
,2 MONTHS FREE AT A BRAND NEW COMMUNITY. COME SEE IT FOR YOURSELF!!!,1470.0,1.0,4758154292,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4758154292.html,2014-11-14 18:49,,,
"ne, dc",Brand NEW Studio apartment*2 Month FREE,1750.0,1.0,4761868926,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761868926.html,2014-11-14 18:49,503.0,-77.003426,38.908759
West End/Foggy Bottom/Dupont Circle,MOVE IN SPECIALS~Studio1Ba~Great Location~MOST UTILITIES INCLUDED,1950.0,,4761868550,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761868550.html,2014-11-14 18:49,375.0,,
Providence Village,2 Level TH in sterling,1400.0,2.0,4747888813,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4747888813.html,2014-11-14 19:33,840.0,-77.3994,39.023
Fairfax,Fixing credit so you can live where you want!,934.0,3.0,4737594524,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4737594524.html,2014-11-14 19:33,2198.0,,
1816 New Hampshire Ave. NW,Stylish and Fully Furnished 1 BR 1BTH in the Heart of D.C.,2200.0,1.0,4761809608,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761809608.html,2014-11-14 19:33,520.0,-77.0375,38.9202
Burke,Two Level Basement Apartment in Burke.,1300.0,1.0,4761938583,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761938583.html,2014-11-14 19:32,1100.0,-77.2818,38.7894
,MUST SEE 3BDRM HOME IN WOODMORE ,3000.0,3.0,4738641488,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4738641488.html,2014-11-14 19:30,2700.0,-76.800442,38.928668
Congress Heights, 2 bed plus den- Newly Renovated apt in 4 unit building- quiet street,1350.0,2.0,4761912919,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761912919.html,2014-11-14 19:29,750.0,-76.99949699999999,38.843059000000004
"FORESTVILLE, MD",COZY SINGLE FAMILY HOME,1695.0,4.0,4752025116,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4752025116.html,2014-11-14 19:28,1800.0,,
,SPACIOUS 2 BEDROOM APARTMENT WITH PRIVATE PATIO! ,1495.0,2.0,4761883023,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4761883023.html,2014-11-14 19:28,991.0,-77.19278,39.149606
THOMAS CHOICE GARDENS CONDO,GAITHERSBURG/MONTGOMERY VILLAGE,1400.0,2.0,4761910453,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4761910453.html,2014-11-14 19:27,1117.0,-77.1872,39.1757
500 Ft to SS Metro (Red Line,1 BR w/ Separate Office Space that has Windows w/o the Costly Price!,1799.0,1.0,4761792876,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/mld/apa/4761792876.html,2014-11-14 17:54,999.0,-77.030328,38.995828
Rosslyn,2bd/2bth with Amazing Views of Georgetown & National Cathedral,3040.0,2.0,4761786546,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761786546.html,2014-11-14 17:54,1165.0,-77.073944,38.895303000000006
"Olney, Silver Spring",*OPEN HOUSE* 3 bed apt with a beautiful upgraded kitchen!!!,1945.0,3.0,4761804685,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/mld/apa/4761804685.html,2014-11-14 17:54,1150.0,-77.062667,39.154598
"alexandria va, del ray","Need a 2 Bedroom, 2 Bath Now?",2199.0,2.0,4761706734,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761706734.html,2014-11-14 17:54,965.0,-77.059795,38.832454999999996
Leesburg,Beautiful One Bedroom available 11/14!! ,1225.0,1.0,4761737045,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761737045.html,2014-11-14 17:53,590.0,-77.560041,39.101533
Oakdale Place and 5th Street,Spacious duplex in LeDroit Park,4800.0,3.0,4761803691,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761803691.html,2014-11-14 17:53,2000.0,-77.018861,38.917736
"The Ridgeleigh, Alexandria, VA",((OPEN HOUSE))* 2bed/2bath in Alexandria,1810.0,2.0,4761758678,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761758678.html,2014-11-14 17:53,,-77.1194,38.7794
Fairfax,Beautiful 1bed / 1 bath with W/D in unit,1425.0,1.0,4761742537,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761742537.html,2014-11-14 17:53,861.0,-77.229875,38.861340000000006
fairfax 22031, 1 Br Apartment Available Immediately,1476.0,1.0,4761761208,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761761208.html,2014-11-14 18:09,861.0,-77.229875,38.861340000000006
VAN NESS METRO,NEW LOWER PRICES! CALL TODAY!,1595.0,1.0,4721853731,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4721853731.html,2014-11-14 18:09,800.0,-77.066946,38.950548
500 Ft to SS Metro (Red Line,Immediate Move in Specials - Spectacular View of Sunset -Move in TODAY,1799.0,2.0,4761728479,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761728479.html,2014-11-14 18:08,999.0,-77.030328,38.995828
Adams Morgan,This brand new apartment offers a modern appliances ,1200.0,1.0,4761798089,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4761798089.html,2014-11-14 18:08,,-77.040116,38.921651000000004
STAFFORD,"ALL CREDIT CONSIDERED* RENT, RENT TO OWN HOMES AVAILABLE*",1800.0,4.0,4761744642,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761744642.html,2014-11-14 18:08,,-77.4306,38.4586
Waldorf,Deluxe 1br/1ba Apartment With Personal Fireplace And Gourmet Kitchen! ,730.0,1.0,4761782485,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761782485.html,2014-11-14 18:08,,-77.0007,38.9832
Pimmit Hill,"2 Bedrooms, One Bath",1200.0,2.0,4745504004,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4745504004.html,2014-11-14 18:07,900.0,-77.1895,38.8994
Columbia Heights,2 BEDROOM UNIT,2770.0,2.0,4725950581,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4725950581.html,2014-11-14 18:30,,,
Navy Yard,Beautiful 1 bedroom near Capital,1870.0,1.0,4734444622,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734444622.html,2014-11-14 18:30,,,
"NoMa, Union Station",1+den available now! Great location!,2560.0,2.0,4734454100,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734454100.html,2014-11-14 18:30,,,
Columbia Heights ,1+DEN UNIT IN GREAT AREA,2195.0,2.0,4739313342,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739313342.html,2014-11-14 18:30,,,
Navy Yard,2 Bedroom Unit Available Now,2380.0,2.0,4721598874,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4721598874.html,2014-11-14 18:30,,,
H Street,2+den unit available NOW!,2313.0,3.0,4734436288,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734436288.html,2014-11-14 18:29,,,
"NoMa, Chinatown",Gorgeous 2 Bedroom Unit,3040.0,2.0,4721622798,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4721622798.html,2014-11-14 18:29,,,
Woodley Park,STUDIO UNIT W/ FREE RENT UNTIL 2015!!,1580.0,,4734495884,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734495884.html,2014-11-14 18:29,,,
"ARLINGTON,FALLS CHURCH","ONE BEDROOM IN HIGH RISE SECURED BUILDING,ALL UTILITIES INCLUDED",1250.0,1.0,4741310356,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4741310356.html,2014-11-14 18:49,562.0,-77.135373,38.86445
ARLINGTON/FALLS CHURCH,"ONE BEDROOM IN HIGH RISE SECURED BUILDING,ALL UTILITIES INCLUDED",1250.0,1.0,4725591816,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4725591816.html,2014-11-14 18:49,562.0,-77.135373,38.86445
Gaithersburg ,TOP FLOOR ONE BEDROOM GARDEN VIEWS AND PRIVACY,1100.0,1.0,4761882544,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761882544.html,2014-11-14 18:49,,,
14th Street & U Street,2BD + 2BA W/HIGH END FINISHES | OPEN FLOOR PLAN GREAT FOR ENTERTAINING,3619.0,2.0,4761853403,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761853403.html,2014-11-14 18:48,1000.0,-77.03185400000001,38.920803
"Annandale, VA",THREE BEDROOM - limited offer,1900.0,3.0,4761844957,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761844957.html,2014-11-14 18:48,1526.0,-77.217662,38.825905999999996
ANNANDALE,Amazing Deal on This 3BR 1DEN 2BA Ready for Rent! ,2300.0,3.0,4761846270,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761846270.html,2014-11-14 18:48,1818.0,-77.2142,38.8307
"Herndon, VA",1 Month OFF - Gorgeous One Bedroom Immediate Move in - Dulles Greene ,1382.0,1.0,4761816701,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761816701.html,2014-11-14 18:48,815.0,-77.41534200000001,38.967605999999996
Gaithersburg ,SPACIOUS ONE BEDROOM $400 discount,1100.0,1.0,4761881328,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761881328.html,2014-11-14 18:48,,,
"Washington, DC","Luxury Living w/o the Price! 2BR/2BTH Apartment, Lots of Amenities",2667.0,2.0,4761897129,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761897129.html,2014-11-14 19:26,950.0,-77.07244399999999,38.933859999999996
u street,"GORGEOUS 2BR/2BA, tons of light AMAZING LOCATION! ",2850.0,2.0,4739813504,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4739813504.html,2014-11-14 19:26,945.0,,
Merrill House Apartments,Spacious Studios Available in Falls Church City!,1124.0,,4761823226,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761823226.html,2014-11-14 19:26,540.0,-77.16974499999999,38.880336
Cathedral Heights,Incredible 2 bd 2 ba at the Majestic Towers ALL UTILITIES INCL!,2950.0,2.0,4757777350,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4757777350.html,2014-11-14 19:26,1146.0,-77.08039000000001,38.930196
Mt. Pleasant/Adams Morgan,"Stunning 1 bedroom, beautiful Art-deco bldg OPEN HOUSE SAT 11AM",1600.0,1.0,4757776549,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4757776549.html,2014-11-14 19:26,509.0,,
ALEXANDRIA VA,I'M GORGEOUS AND MOVE-IN READY ,3775.0,5.0,4751184512,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4751184512.html,2014-11-14 19:25,4800.0,-77.1194,38.7794
Lanham 20706,Fantastic Deal!!! Starting From $800 in Lanham 20706,800.0,,4749228653,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4749228653.html,2014-11-14 19:25,,,
"100 King Street, Alexandria VA","Large, Waterfront, 2-level Old Town Alexandria",2450.0,1.0,4761803127,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761803127.html,2014-11-14 17:53,1650.0,-77.040266,38.804231
fairfax va,Residents Wanted: No experience Necessary!! ,1425.0,1.0,4761761165,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761761165.html,2014-11-14 17:53,861.0,-77.229875,38.861340000000006
Logan Circle,"Cute Studio, Steps from Whole Foods & Logan Circle",1455.0,,4761789365,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761789365.html,2014-11-14 17:53,342.0,-77.034009,38.907933
montgomery village,PREGUNTA COMO PUEDES GANAR UN TRIP ,1640.0,3.0,4761792074,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/mld/apa/4761792074.html,2014-11-14 17:52,1226.0,-77.202011,39.156653999999996
"100 King Street, Alexandria VA","Large & Sunny, Waterfront, Old Town Alexandria",2450.0,1.0,4761802509,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761802509.html,2014-11-14 17:52,1650.0,-77.040266,38.804231
Centreville,Great Garage townhouse in Centre Ridge,1985.0,3.0,4761802455,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761802455.html,2014-11-14 17:52,,-77.443936,38.827857
Cleveland Park,1 bedroom in upper NW! Pet friendly! Easy parking!,2240.0,1.0,4761787264,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761787264.html,2014-11-14 17:52,800.0,,
Adams Morgan / Kalorama,Kalorama - Ground Floor Unit. Beautiful 2BR. Newly Renovated. ,2950.0,2.0,4761802323,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761802323.html,2014-11-14 17:52,1300.0,-77.044451,38.921191
Commons at White Marsh,Falling Leaves...Falling Prices...both are happening here!!!,965.0,2.0,4758615561,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4758615561.html,2014-11-14 18:07,795.0,-76.4153,39.3401
"1200 North Veitch Street Arlington, VA",1 Bedroom w/ Private Bath in awesome 2 Bedroom Courthouse Apartment,1350.0,,4758605353,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4758605353.html,2014-11-14 18:07,,-77.084968,38.887671000000005
Shirlington Village,Townhome available for immediate move in!!!,2870.0,1.0,4761806843,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761806843.html,2014-11-14 18:07,1439.0,-77.08644699999999,38.841794
,Two Bedroom 1 Full Bath Middle Floor W/Great Amenities,1172.0,2.0,4761708785,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761708785.html,2014-11-14 18:07,873.0,-76.90209,38.846851
bethesda,Great Rental in Bethesda check it out,3000.0,3.0,4758159621,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4758159621.html,2014-11-14 18:07,,-77.133636,39.015383
Silver Spring/ Wheaton/ Aspen Hill/ DC,Smart layout for a 1 bed home on third floor ready now! W/D included,1227.0,1.0,4761792371,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761792371.html,2014-11-14 18:07,805.0,-77.066925,39.088968
Rockville,3 bedroom 2.5 bath for Townhouse for rent,2699.0,3.0,4761824118,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761824118.html,2014-11-14 18:07,,-77.168,39.087
Kingstowne,Winter Specials Are Here.... $1599.00,1599.0,2.0,4761762372,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761762372.html,2014-11-14 18:06,858.0,,
Chinatown,2 BEDROOM UNIT. *1 FREE MONTH*,3020.0,2.0,4739228556,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739228556.html,2014-11-14 18:29,,,
Navy Yard,Spacious 1+den. Great Price!,2288.0,2.0,4734461311,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734461311.html,2014-11-14 18:29,,,
North East Washington DC,Deanwood North East ** $825 ONE BEDROOM SPECIAL $825 ** Deanwood Metro,825.0,1.0,4761800897,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4761800897.html,2014-11-14 18:28,,-76.928565,38.907888
"Chantilly, south riding, ashburn","Newly renovated 3 level, 2 car garage, Brick Front Townhouse",2048.0,3.0,4749896314,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/nva/apa/4749896314.html,2014-11-14 18:28,2351.0,,
U Street Corridor,"Beautiful 1BR, Sat. Tours with Dec. Free, Boutique Historic Building",2440.0,1.0,4761870621,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761870621.html,2014-11-14 18:47,,-77.0375,38.9202
ANNANDALE,Awsome Deal on This 3BR 2BA Ready for Rent! ,1900.0,3.0,4761845397,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761845397.html,2014-11-14 18:47,1526.0,-77.2142,38.8307
"Annandale, VA",THREE BEDROOM - limited offer,1900.0,3.0,4761844949,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761844949.html,2014-11-14 18:47,1526.0,-77.217662,38.825905999999996
Fairfax,Gorgeous 1 Bed 1 Bath. Call for amazing deals and pricing,1425.0,1.0,4761743798,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761743798.html,2014-11-14 18:47,861.0,-77.229875,38.861340000000006
Gaithersburg ,HALF MONTH FREE AVAILABLE NOW!!!! ONE BEDROOM FIRST FLOOR,1000.0,1.0,4761879733,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761879733.html,2014-11-14 18:46,,,
"Annandale, VA",THREE BEDROOM - limited offer,1900.0,3.0,4761845382,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761845382.html,2014-11-14 18:46,1526.0,-77.217662,38.825905999999996
Adams Morgan,Lease this Sunny Corner One Bedroom Today,2205.0,1.0,4761789944,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761789944.html,2014-11-14 18:46,,,
STAFFORD,"JUST IN TIME FOR CHRISTMAS- RENT, RENT TO OWN- CALL US TODAY! ",2400.0,4.0,4761826818,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761826818.html,2014-11-14 18:45,,-77.5102,38.4718
Merrifield,Gorgeous End Unit Townhouse across from Dunn Loring Metro,2850.0,3.0,4755131602,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4755131602.html,2014-11-14 19:24,1586.0,-77.225819,38.880577
MCLEAN,ALL UTILS INCLUDED 2BR 2BA,2495.0,2.0,4757831185,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4757831185.html,2014-11-14 19:23,1500.0,-77.177711,38.939491
Columbia Heights,Partially furnished room in 3-bedroom basement apartment,925.0,3.0,4744582156,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4744582156.html,2014-11-14 19:23,,-77.032612,38.928805
Arlington,2bed/2bath granite w/hardwood floors!! Lease today!,2323.0,2.0,4761912837,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761912837.html,2014-11-14 19:23,994.0,-77.117301,38.854012
North Bethesda,Spacious Condo - 10 min. walk to Metro- Grosvenor Place- move in ASAP,2095.0,2.0,4761911310,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4761911310.html,2014-11-14 19:21,1200.0,-77.1204,39.0496
Cleveland Park,One bedroom condo $1700/month,1700.0,1.0,4761923681,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761923681.html,2014-11-14 19:20,800.0,-77.058492,38.935511
Dupont Circle/West End/Foggy Bottom,Top Floor 2Br1Ba! MOVE IN FEE WAIVED~,3100.0,2.0,4761858857,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761858857.html,2014-11-14 19:20,700.0,,
Merrill House Apartments,Spacious Two Bedroom Available in Falls Church City!,1772.0,2.0,4761824234,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761824234.html,2014-11-14 19:20,1065.0,-77.16974499999999,38.880336
Adams Morgan,Christmas Sublet,1000.0,1.0,4761802250,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761802250.html,2014-11-14 17:52,,,
Alexandria - Near Hoffman Town Center,"Upscale, spacious living can be yours! Come in today!",1150.0,,4761741266,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761741266.html,2014-11-14 17:52,430.0,-77.0814,38.7912
"100 King Street, Alexandria VA","Live/Work, Large, 2-level Old Town Alexandria",2450.0,1.0,4761801898,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761801898.html,2014-11-14 17:52,1650.0,-77.040266,38.804231
1 stop from 14th & U,2bd 2ba roommate style for $1450 a room,2900.0,2.0,4761785026,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761785026.html,2014-11-14 17:52,1146.0,-77.0322,38.9327
TRIANGLE,**BEAUTIFUL TOWNHOUSE***,1350.0,3.0,4737245009,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4737245009.html,2014-11-14 17:52,,-77.32220600000001,38.548837
"100 King Street, Alexandria VA","Large loft-style, 2-level Old Town Alexandria",2450.0,1.0,4761801246,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761801246.html,2014-11-14 17:52,1650.0,-77.040266,38.804231
,Adorable townhome in quiet cul-de-sac,1800.0,3.0,4761801166,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/mld/apa/4761801166.html,2014-11-14 17:51,1130.0,-77.0059,39.1148
